molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,total_num,ratio_xy_mean,ratio_xy_std,calculated_lifetime_mean,calculated_lifetime_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,52,0.052,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,17491,7687,31508,2.2772494907339627,0.07496961826812952,78.3782564016017,0.026620695325660557,20230523182935,1,77
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,54,0.054,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,17326,7705,31349,2.2501430867412133,0.05239537321546193,80.40194633777348,0.04294200264268907,20230523182939,1,79
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,56,0.056,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,17718,7621,31509,2.326334827895326,0.07359166791426028,82.37405717910408,0.028367218941872017,20230523182943,1,81
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,58,0.058,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,17545,7791,31716,2.253228149930564,0.06809653575888007,84.37918490669139,0.038879567405590836,20230523182947,1,83
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,60,0.06,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,17885,7591,31825,2.359807726711982,0.09910556313672825,86.37873465850949,0.047641864100195566,20230523182951,1,85
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,62,0.062,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,17880,7622,31947,2.348331565510655,0.08335665884051141,88.35430860484892,0.03187180348976692,20230523182955,1,87
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,65,0.065,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18130,7497,32107,2.4217650563516004,0.10546252396358197,91.38666627315745,0.023830730806289013,20230523182959,1,90
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,67,0.067,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18196,7602,32246,2.3961545320096844,0.10046415096913461,93.364961704867,0.03152954471181853,20230523183003,1,92
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,69,0.069,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,17790,7602,31934,2.3427923856027277,0.09377807018034072,95.36754727094885,0.034847179948047695,20230523183007,1,94
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,72,0.072,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18064,7528,32252,2.4051831348916504,0.14060027987600704,98.37767116825798,0.042133575704644606,20230523183011,1,97
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,74,0.074,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18152,7614,32361,2.3851990520770636,0.07102977855711974,100.37109744393786,0.04379891643257139,20230523183015,1,99
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,77,0.077,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18467,7445,32480,2.4834070147872396,0.09588682472191848,103.3605887373732,0.04467785422831332,20230523183019,1,102
