molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,ratio_xy_mean,ratio_xy_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,510000,510.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,26,3,2.6,2.154065922853802,20230425145247,1,510025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,520000,520.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,43,18,2.8500000000000005,1.44952099367726,20230425145247,1,520025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,530000,530.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,40,19,2.2133333333333334,0.5615850583640717,20230425145248,1,530025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,540000,540.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,24,10,2.8666666666666667,1.6241236953439777,20230425145248,1,540025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,550000,550.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,45,7,5.133333333333333,4.107445813533164,20230425145249,1,550025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,560000,560.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,26,7,2.833333333333333,1.9436506316151,20230425145249,1,560025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,570000,570.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,39,18,2.2333333333333334,0.5093568929978708,20230425145249,1,570025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,580000,580.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,49,12,6.183333333333334,4.369210454990696,20230425145250,1,580025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,590000,590.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,53,16,4.86,4.121833464747346,20230425145250,1,590025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,600000,600.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,31,9,1.1333333333333333,0.9568466729604882,20230425145251,1,600025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,610000,610.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,40,10,6.18,3.201499648602198,20230425145251,1,610025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,620000,620.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,32,11,1.9333333333333331,1.2319812408384219,20230425145251,1,620025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,630000,630.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,39,3,4.6,3.7735924528226414,20230425145252,1,630025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,640000,640.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,32,12,0.8099999999999999,0.7644605941446556,20230425145252,1,640025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,650000,650.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,32,6,4.133333333333333,2.7696770770454653,20230425145252,1,650025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,660000,660.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,58,13,6.133333333333334,3.7644536271697002,20230425145253,1,660025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,670000,670.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,40,5,3.3,3.3105890714493698,20230425145253,1,670025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,680000,680.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,21,5,2.6,1.4966629547095764,20230425145253,1,680025
