molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,ratio_xy_mean,ratio_xy_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,1,0,0.0,0.0,20230508130115,51,5025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,1,nan,nan,20230508130115,52,5125
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130115,53,5225
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,1,nan,nan,20230508130115,54,5325
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130115,55,5425
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,1,nan,nan,20230508130116,56,5525
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,1,nan,nan,20230508130116,57,5625
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,1,0,0.0,0.0,20230508130116,58,5725
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,59,5825
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,60,5925
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,61,6025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,62,6125
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,63,6225
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,64,6325
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,65,6425
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,66,6525
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,67,6625
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,1,1,1.0,0.0,20230508130116,68,6725
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,69,6825
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,70,6925
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,71,7025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,72,7125
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,73,7225
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,74,7325
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,75,7425
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,76,7525
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,77,7625
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,78,7725
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,79,7825
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,1,nan,nan,20230508130116,80,7925
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,81,8025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,82,8125
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,83,8225
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,84,8325
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,1,0,0.0,0.0,20230508130116,85,8425
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,86,8525
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,1,0,0.0,0.0,20230508130116,87,8625
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,88,8725
