sample,excitation_props,repetitions,collection_time_point,photons_x_mean,photons_x_std,photons_y_mean,photons_y_std,total_photons_mean,total_photons_std,ratio_xy_mean,ratio_xy_std,datetime,ratio_outputs,excitation_intensity,excitation_polarization,trigger_intensity,trigger_polarization,crescent_intensity,crescent_polarization,sample_fluorescent_molecule,sample_num_molecules,sample_rdt,sample_rdt_unpied,sample_state_info,sample_fluorophore_holder
<__main__.SampleProperties object at 0x0000026DFE50B760>,<__main__.ExcitationProperties object at 0x0000026DFE50AC50>,10,50000.0,576.9,23.360008561642264,554.3,27.831816325924546,1131.2,38.914778683682634,1.0430985565884319,0.06183948125438513,20230531_015046,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B850>
<__main__.SampleProperties object at 0x0000026DFE4FF7F0>,<__main__.ExcitationProperties object at 0x0000026DFE50ADA0>,10,60000.0,606.5,20.71352215341466,539.7,24.539967400141343,1146.2,34.30393563426797,1.1259383582635172,0.06087855353225431,20230531_015053,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FFD30>
<__main__.SampleProperties object at 0x0000026DFE50AEC0>,<__main__.ExcitationProperties object at 0x0000026DFE509AE0>,10,70000.0,612.5,25.032978248702253,531.7,13.77715500384604,1144.2,30.059274775017446,1.1525760351559917,0.05194243898953916,20230531_015059,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BFD0>
<__main__.SampleProperties object at 0x0000026DFE50BF70>,<__main__.ExcitationProperties object at 0x0000026DFE50ADA0>,10,80000.0,620.3,23.156208670678367,508.1,21.70921463342237,1128.4,38.312400081435776,1.222132553842457,0.05120871454007464,20230531_015105,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B760>
<__main__.SampleProperties object at 0x0000026DFE50BE20>,<__main__.ExcitationProperties object at 0x0000026DFE518130>,10,90000.0,637.3,24.116591799008418,507.1,19.382724266727834,1144.4,26.14651028340111,1.2590719044411913,0.07617045835387039,20230531_015112,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE509AE0>
<__main__.SampleProperties object at 0x0000026DFE50AEF0>,<__main__.ExcitationProperties object at 0x0000026DFE50BD60>,10,100000.0,630.0,20.263267258761605,498.6,19.905778055629977,1128.6,27.2550912675045,1.2657013391782552,0.06691272623697889,20230531_015118,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B760>
<__main__.SampleProperties object at 0x0000026DFE50BCD0>,<__main__.ExcitationProperties object at 0x0000026DFE50A3E0>,10,110000.0,652.6,20.17027515925353,503.0,20.36663938896155,1155.6,19.925862591115095,1.3003687606153187,0.07967394196776925,20230531_015124,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BE50>
<__main__.SampleProperties object at 0x0000026DFE50B970>,<__main__.ExcitationProperties object at 0x0000026DFE50BCA0>,10,120000.0,669.8,15.018655066283399,484.4,17.850490189347745,1154.2,15.124814048443703,1.3853638638219192,0.0754345889878934,20230531_015130,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BC70>
<__main__.SampleProperties object at 0x0000026DFE4FFB80>,<__main__.ExcitationProperties object at 0x0000026DFE50BEE0>,10,130000.0,676.4,15.640971836813721,465.5,20.977368757782756,1141.9,19.689845098425735,1.4567608426431058,0.08736360191634625,20230531_015137,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FBE80>
<__main__.SampleProperties object at 0x0000026DFE50B5B0>,<__main__.ExcitationProperties object at 0x0000026DFE50BF70>,10,140000.0,654.7,22.781790974372495,440.1,22.988910370002316,1094.8,33.82247773301063,1.4914450804365322,0.090310631375192,20230531_015143,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50AEC0>
<__main__.SampleProperties object at 0x0000026DFE50BCA0>,<__main__.ExcitationProperties object at 0x0000026DFE50B6D0>,10,150000.0,659.3,28.94494774567748,454.4,15.16047492659778,1113.7,36.1221538671215,1.451945856347996,0.06835159633143674,20230531_015150,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B850>
<__main__.SampleProperties object at 0x0000026DFE4FFC70>,<__main__.ExcitationProperties object at 0x0000026DFE50ADA0>,10,160000.0,667.1,23.721087664776253,434.0,11.135528725660043,1101.1,30.435012732049252,1.5374625046918458,0.05107711332137779,20230531_015156,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FFD30>
<__main__.SampleProperties object at 0x0000026DFE50BE80>,<__main__.ExcitationProperties object at 0x0000026DFE50AEF0>,10,170000.0,659.5,33.20617412470157,423.1,12.23478647136925,1082.6,37.654216231386364,1.559587057253432,0.08250460046460197,20230531_015203,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50A3E0>
<__main__.SampleProperties object at 0x0000026DFE4FFC70>,<__main__.ExcitationProperties object at 0x0000026DFE509AE0>,10,180000.0,664.6,23.808401878328585,415.5,23.517015116719215,1080.1,31.16231698702778,1.604856114610976,0.10911085683611316,20230531_015210,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FBE80>
<__main__.SampleProperties object at 0x0000026DFE50BA60>,<__main__.ExcitationProperties object at 0x0000026DFE50B970>,10,190000.0,671.4,22.751703232945,408.0,18.745666165810167,1079.4,34.55198981245508,1.6480869808280503,0.07471135740223417,20230531_015217,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50ADA0>
<__main__.SampleProperties object at 0x0000026DFE50BEE0>,<__main__.ExcitationProperties object at 0x0000026DFE509AE0>,10,200000.0,675.9,31.985778089644782,396.9,11.536463929644993,1072.8,30.04929283693711,1.7051753638505331,0.10760143711030377,20230531_015223,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B6D0>
<__main__.SampleProperties object at 0x0000026DFE4FFF70>,<__main__.ExcitationProperties object at 0x0000026DFE50ADD0>,10,210000.0,677.9,20.74825293850063,397.0,13.408952233489387,1074.9,24.089209202462417,1.7095436853150612,0.07930046314908637,20230531_015230,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FB4C0>
<__main__.SampleProperties object at 0x0000026DFE50A3E0>,<__main__.ExcitationProperties object at 0x0000026DFE50B5B0>,10,220000.0,669.3,19.28237537234456,385.1,19.70507548831011,1054.4,23.247365442131287,1.7432818710217681,0.11471118958494417,20230531_015236,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BE20>
<__main__.SampleProperties object at 0x0000026DFE4FFD30>,<__main__.ExcitationProperties object at 0x0000026DFE50BC70>,10,230000.0,672.4,23.76215478444663,367.3,16.58945448168806,1039.7,26.119150062741323,1.8348993132047102,0.11520078346857822,20230531_015243,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FB4C0>
<__main__.SampleProperties object at 0x0000026DFE4FFF70>,<__main__.ExcitationProperties object at 0x0000026DFE50BDF0>,10,240000.0,671.0,33.76684764676738,367.0,16.3707055437449,1038.0,31.89043743820395,1.8334696243368338,0.14471647409853805,20230531_015250,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FFB80>
<__main__.SampleProperties object at 0x0000026DFE50A860>,<__main__.ExcitationProperties object at 0x0000026DFE50A3E0>,10,250000.0,662.9,22.34479805234319,356.5,19.132433196015608,1019.4,29.682317968784044,1.865014099994734,0.12239829261852188,20230531_015257,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BA60>
<__main__.SampleProperties object at 0x0000026DFE4FFD30>,<__main__.ExcitationProperties object at 0x0000026DFE50BCA0>,10,260000.0,662.3,23.41815535006974,350.5,12.379418403139947,1012.8,26.910221106486656,1.891783605294077,0.08925452420263426,20230531_015304,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FFC70>
<__main__.SampleProperties object at 0x0000026DFE50BE50>,<__main__.ExcitationProperties object at 0x0000026DFE50A3E0>,10,270000.0,656.8,29.35915530120034,336.7,11.75627492022877,993.5,31.83158808479401,1.9529507637168337,0.10841932181509022,20230531_015310,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50AEC0>
<__main__.SampleProperties object at 0x0000026DFE50BBB0>,<__main__.ExcitationProperties object at 0x0000026DFE5181C0>,10,280000.0,646.8,25.289523522597257,343.0,17.798876369029593,989.8,36.043862168197236,1.889225997161723,0.09585202274479057,20230531_015317,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B670>
<__main__.SampleProperties object at 0x0000026DFE50B730>,<__main__.ExcitationProperties object at 0x0000026DFE5184C0>,10,290000.0,647.4,29.377542443165666,328.8,24.70546498246896,976.2,39.32124107909108,1.9800236631816488,0.17260046698830145,20230531_015323,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B5B0>
<__main__.SampleProperties object at 0x0000026DFE50BF70>,<__main__.ExcitationProperties object at 0x0000026DFE5183A0>,10,300000.0,630.3,27.531981403451518,326.6,18.023318229449316,956.9,36.120492798410154,1.9348677142562791,0.12296735513388389,20230531_015329,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50ADA0>
<__main__.SampleProperties object at 0x0000026DFE50AEC0>,<__main__.ExcitationProperties object at 0x0000026DFE50BE80>,10,310000.0,632.6,27.993570690428186,306.7,10.47902667235846,939.3,23.858122306669486,2.066576835564404,0.1376790104949816,20230531_015335,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50ADD0>
<__main__.SampleProperties object at 0x0000026DFE50BCA0>,<__main__.ExcitationProperties object at 0x0000026DFE50B8B0>,10,320000.0,628.8,17.825823964125753,307.6,14.402777509911067,936.4,16.2,2.0500187688634224,0.13417895876287345,20230531_015342,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BFD0>
<__main__.SampleProperties object at 0x0000026DFE4FBE80>,<__main__.ExcitationProperties object at 0x0000026DFE50AEC0>,10,330000.0,615.6,38.401041652538545,289.5,17.755280904564703,905.1,31.611548522652285,2.1401637733605234,0.25475236983070315,20230531_015348,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FF7F0>
<__main__.SampleProperties object at 0x0000026DFE4FFF70>,<__main__.ExcitationProperties object at 0x0000026DFE50BBB0>,10,340000.0,613.4,22.89628790874189,286.6,16.638509548634456,900.0,33.015148038438355,2.1456002040140447,0.1199871480955422,20230531_015355,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BDF0>
<__main__.SampleProperties object at 0x0000026DFE50BE80>,<__main__.ExcitationProperties object at 0x0000026DFE50AEC0>,10,350000.0,583.3,93.42703034989393,272.9,44.68657516525517,856.2,134.78338176496388,2.1441964021946776,0.1580123188752422,20230531_015401,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B730>
<__main__.SampleProperties object at 0x0000026DFE4FFF70>,<__main__.ExcitationProperties object at 0x0000026DFE50BD60>,10,360000.0,598.5,26.68426502641585,288.3,20.928688444334014,886.8,41.90417640283603,2.083109010716022,0.12304159967935824,20230531_015408,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FB4C0>
<__main__.SampleProperties object at 0x0000026DFE50BA60>,<__main__.ExcitationProperties object at 0x0000026DFE50BCA0>,10,370000.0,609.9,30.286795802791687,268.3,11.349449325848369,878.2,33.819520990102745,2.2765661966148736,0.1389135761630567,20230531_015414,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B970>
<__main__.SampleProperties object at 0x0000026DFE50BE80>,<__main__.ExcitationProperties object at 0x0000026DFE5183A0>,10,380000.0,577.8,28.76734259538062,265.6,26.35602397934863,843.4,43.051596950635876,2.1946805751854663,0.2195877361633243,20230531_015421,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B6D0>
<__main__.SampleProperties object at 0x0000026DFE50BA60>,<__main__.ExcitationProperties object at 0x0000026DFE50A3E0>,10,390000.0,581.9,15.7,264.2,17.497428382479523,846.1,24.655425366438113,2.2113729256803145,0.1439508552953901,20230531_015427,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BFD0>
<__main__.SampleProperties object at 0x0000026DFE50BE80>,<__main__.ExcitationProperties object at 0x0000026DFE509AE0>,10,400000.0,580.6,17.24644890984808,255.5,12.395563722558164,836.1,21.01166342772509,2.2782580131564902,0.13729332324086418,20230531_015433,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B730>
<__main__.SampleProperties object at 0x0000026DFE4FFD30>,<__main__.ExcitationProperties object at 0x0000026DFE50BF40>,10,410000.0,561.4,20.362711017936682,252.0,17.245289211839854,813.4,28.164516683231046,2.2375317892102595,0.162086938477974,20230531_015439,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FBE80>
<__main__.SampleProperties object at 0x0000026DFE50BE50>,<__main__.ExcitationProperties object at 0x0000026DFE50BE80>,10,420000.0,562.1,25.351331325987598,254.0,11.764352935882194,816.1,31.31277694488306,2.216257869023676,0.11536738077584653,20230531_015446,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B970>
<__main__.SampleProperties object at 0x0000026DFE4FFD30>,<__main__.ExcitationProperties object at 0x0000026DFE50BD30>,10,430000.0,557.6,27.510725181281572,238.3,16.882239187975035,795.9,33.19171583392458,2.350455260543241,0.1849994009956504,20230531_015452,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FF7F0>
<__main__.SampleProperties object at 0x0000026DFE50AEC0>,<__main__.ExcitationProperties object at 0x0000026DFE50B730>,10,440000.0,556.5,20.805047464497648,239.3,9.476813810558905,795.8,21.056115501202967,2.329975266044049,0.14040344825521922,20230531_015459,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BE80>
<__main__.SampleProperties object at 0x0000026DFE50ADD0>,<__main__.ExcitationProperties object at 0x0000026DFE50BE50>,10,450000.0,541.0,23.27230113246217,228.4,19.815145722401336,769.4,16.8949696655543,2.392166809794662,0.2826040754587413,20230531_015506,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50AEF0>
<__main__.SampleProperties object at 0x0000026DFE4FFC70>,<__main__.ExcitationProperties object at 0x0000026DFE50BF40>,10,460000.0,549.1,24.018534509832193,231.5,12.994229488507582,780.6,20.756685669923318,2.382384344045485,0.20738149622182403,20230531_015512,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",2,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,906106,288422.49773044983,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FB4C0>
