molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,ratio_xy_mean,ratio_xy_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,470000,470.0,50,<function gentle_check at 0x000001D969960DC0>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,29768,10487,2.84807751617889,0.19167077057353285,20230425172512,1,470025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,480000,480.0,50,<function gentle_check at 0x000001D969960DC0>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,29431,9754,3.02536514789969,0.18278116245509884,20230425172534,1,480025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,490000,490.0,50,<function gentle_check at 0x000001D969960DC0>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,28730,10046,2.8692093527695692,0.19091795008998913,20230425172555,1,490025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,500000,500.0,50,<function gentle_check at 0x000001D969960DC0>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,30881,10603,2.9225854622064844,0.19773990971660937,20230425172618,1,500025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,510000,510.0,50,<function gentle_check at 0x000001D969960DC0>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,29333,9988,2.9533807891404615,0.24678316708016595,20230425172640,1,510025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,520000,520.0,50,<function gentle_check at 0x000001D969960DC0>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,26111,9757,2.6874731349056247,0.20133147111666183,20230425172703,1,520025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,530000,530.0,50,<function gentle_check at 0x000001D969960DC0>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,27845,9588,2.9153545234437557,0.20172670656945285,20230425172726,1,530025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,540000,540.0,50,<function gentle_check at 0x000001D969960DC0>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,28739,9564,3.016111510125476,0.21196848802399745,20230425172747,1,540025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,550000,550.0,50,<function gentle_check at 0x000001D969960DC0>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,27271,9685,2.8280608396480402,0.22559997485152983,20230425172811,1,550025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,560000,560.0,50,<function gentle_check at 0x000001D969960DC0>,"(0, 1, 0)",2,"(1, 0, 0)",2,"(1, 0, 0)",0.25,25624,9382,2.742957310602865,0.21272389735061728,20230425172833,1,560025
