molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,ratio_xy_mean,ratio_xy_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,710000,710.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,25367,8415,3.0258931059381085,0.21021152329163006,20230425173759,1,710025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,720000,720.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,24658,8157,3.0396589941928287,0.2568429439821848,20230425173823,1,720025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,730000,730.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,23955,7882,3.052133388466527,0.23531688825600766,20230425173849,1,730025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,740000,740.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,22566,7312,3.1007546206394743,0.2451622145371464,20230425173919,1,740025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,750000,750.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,22098,7370,3.0120273156300574,0.23232875984573495,20230425173944,1,750025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,760000,760.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,21144,7160,2.969661300980501,0.2634870647530046,20230425174010,1,760025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,770000,770.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,21191,6907,3.079545246024846,0.21893850664052542,20230425174039,1,770025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,780000,780.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,22564,7630,2.96984245153578,0.22633529621479634,20230425174106,1,780025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,790000,790.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,21040,7024,3.0088701800363573,0.2293524784481664,20230425174136,1,790025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,800000,800.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,20617,7467,2.7749585624972037,0.2317526565813188,20230425174203,1,800025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,810000,810.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,19244,7130,2.7102354986811266,0.20786695010426107,20230425174228,1,810025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,14545.573986120742,4630.0,820000,820.0,50,<function gentle_check at 0x0000027202F20DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,21908,7284,3.023634261517631,0.25571592890855604,20230425174255,1,820025
