molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,ratio_xy_mean,ratio_xy_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,550000,550.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,60189,20800,2.899337512229501,0.15059429004034494,20230501170237,1,550025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,560000,560.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,60447,19452,3.115669970850543,0.18778711212668409,20230501170308,1,560025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,570000,570.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,58624,19270,3.046216693538079,0.1315715820533723,20230501170336,1,570025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,580000,580.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,58833,20570,2.8636942260188443,0.11497152354008794,20230501170402,1,580025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,590000,590.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,59676,19449,3.0737974107888615,0.15168986953097635,20230501170426,1,590025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,600000,600.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,57137,20562,2.7848390572072486,0.15411020056100166,20230501170452,1,600025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,610000,610.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,54394,19279,2.826220402741398,0.1344217542515168,20230501170521,1,610025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,620000,620.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,56627,19700,2.88011090776953,0.14388415337408358,20230501170547,1,620025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,630000,630.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,56225,19068,2.955180860584127,0.16476166210598128,20230501170610,1,630025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,640000,640.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,54068,18488,2.9307103397152034,0.15923697196170936,20230501170633,1,640025
